band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
2,61230.40980598118,lsst,10.58200201334536,-45.278406102870925,313629129605382159,170644274192318675,0,313629129605382159,-3369.084,189.8798,0,0,0,26577.85,188.45404,True,2026070800518,70,0,1.3995916e-05,9.3381805e-06,1.4142075e-11,44.460518,0.16652673,414.8235,0.25312775,False,-2640.3687,431.06537,False,False,True,17.301952,,1766.2847,1681,-3439.5894,103.21125,10.582000121382638,,-45.27840698594469,,1.08447,0.18568279,-114.98222,10.964595,,0,False,,,,,,,,0,False,False,False,30022.201,48.783123,0.14176989,0.23588526,0.034137957,0.14969811,0.20012958,0.010851014,False,False,False,False,0.027325816,0.5124471,False,False,61230.41133000968,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r
3,61233.399221078755,lsst,10.581930624587695,-45.27839556740509,313629129605382159,170657517315555408,0,313629129605382159,-2770.0217,343.48947,0,0,0,50608.832,353.3844,True,2026071100883,59,0,2.3127839e-05,3.7269416e-05,4.5401235e-11,3942.435,0.67200416,169.44186,0.41560012,False,-1348.4283,637.1893,False,False,True,8.085415,,1667.5131,1681,-2855.1062,134.95468,10.581935207607119,,-45.27838653863126,,1.4242156,0.39958706,-169.8079,16.027977,,0,False,,,,,,,,0,False,False,False,53347.973,24.044994,0.369075,0.14826907,0.026921166,0.27062875,0.3122802,0.016085517,False,False,False,False,0.088181704,0.5170571,False,False,61233.40083763256,,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61233.39965955609,lsst,10.581961813509887,-45.278399883854945,313629129605382159,170657517451870291,0,313629129605382159,-2988.1296,345.2876,0,0,0,49761.707,356.25302,True,2026071100884,63,0,2.9692554e-05,3.3618835e-05,5.792282e-13,1929.1346,0.60595566,1404.2726,0.5349849,False,-2996.2805,647.9402,False,False,True,8.715197,,1696.6562,1681,-2987.309,250.80725,10.581961939002161,,-45.27840132923049,,1.1688073,0.65060806,-166.09834,34.557087,,0,False,,,,,,,,0,False,False,False,52850.78,17.052565,0.39006138,0.2748305,0.031655975,0.29397532,0.2690994,-0.012501886,False,False,False,False,0.20599936,0.53067005,False,False,61233.4015913833,,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61235.402308887264,lsst,10.581932791482817,-45.27838368161882,313629129605382159,170666302114889963,0,313629129605382159,-3086.36,463.29437,0,0,0,39216.52,475.85486,True,2026071300799,22,0,2.4662111e-05,2.1064203e-05,-1.9916054e-10,300.5953,0.31731877,2681.5972,0.4908907,False,-2427.4436,1054.9954,False,False,True,6.4258127,,1716.1776,1681,-2903.433,60.192368,10.581925429226652,,-45.27838458690374,,0.94679135,0.21388605,-76.45501,14.598906,,0,False,,,,,,,,0,False,False,False,42278.76,48.722786,0.049532816,0.12822023,0.030740177,0.17881314,0.21267197,0.00023067111,False,False,False,False,0.76812416,0.51458305,False,False,61235.40402137369,,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,60973.16974544763,lsst,10.581959608384762,-45.2784077113394,313629129605382159,313629129605382159,0,313629129605382159,32377.035,467.35913,0,0,0,102840.94,486.8344,True,2025102400259,171,0,4.5633674e-06,4.5941356e-06,-5.0368953e-14,3534.7593,0.0827053,689.72266,0.08218299,False,32928.45,697.3776,False,False,False,68.95254,,1689.133,1681,30783.477,0.1831062,10.581960119239508,,-45.278407926198874,,0.58060575,,-107.97033,,,0,False,,,,,,,,0,False,False,False,68647.805,7.200479,0.4593357,0.4870129,0.0036006034,0.4674367,0.45803332,0.027954344,False,False,False,False,0.005874262,0.9996351,False,False,61081.95532132663,,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,60975.153260584724,lsst,10.581959017635015,-45.27840359488281,313629129605382159,313637921223082018,0,313629129605382159,31139.123,494.55887,0,0,0,73474.98,505.25412,True,2025102600226,83,0,3.2153057e-06,3.2519288e-06,1.6979624e-12,2104.9258,0.06273128,2276.3677,0.053226512,False,33082.625,1020.4573,False,False,False,62.13052,,1685.1731,1681,31018.566,5.084485,10.581962640694991,,-45.27840701390873,,1.0106478,,-173.56207,,,0,False,,,,,,,,0,False,False,False,41791.65,70.09596,0.23424621,0.20648792,-0.045872472,0.21366721,0.18883598,-0.037091576,False,False,False,False,0.044327155,0.9999988,False,False,61081.916125464704,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,60975.15370186785,lsst,10.58196368709842,-45.278404039422156,313629129605382159,313637921357299758,0,313629129605382159,30888.812,460.93146,0,0,0,69505.67,472.68222,True,2025102600227,83,0,2.7420087e-06,2.7841531e-06,1.672102e-12,2109.097,0.054897252,2268.4893,0.04391401,False,32035.027,1002.9704,False,False,False,65.721245,,1616.5729,1681,30825.258,5.236664,10.581965274762757,,-45.27840470251033,,0.955346,,-169.24522,,,0,False,,,,,,,,0,False,False,False,37944.305,81.459694,0.2019037,0.1647392,-0.039014127,0.18631674,0.1597372,-0.039680883,False,False,False,False,0.015178911,0.9999993,False,False,61081.88238932751,,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
1,60983.20318249632,lsst,10.58194955923196,-45.27841807732107,313629129605382159,313673107171704838,0,313629129605382159,22861.492,687.1686,0,0,0,52089.78,715.48206,True,2025110300238,18,0,9.721822e-06,9.696873e-06,4.6975384e-12,585.5262,0.17916387,902.18567,0.17078686,False,23485.283,1130.6926,False,False,False,32.967117,,1716.6147,1681,22183.441,0.23050827,10.581950266319705,,-45.2784197667069,,0.7934764,,-126.93554,,,0,False,,,,,,,,0,False,False,False,28867.637,7.9371247,0.50701374,0.4544882,0.0067361007,0.452429,0.4441827,0.012023406,False,False,False,False,0.057182275,0.9992518,False,False,61081.98209880457,,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
1,60983.20361924672,lsst,10.581966565340593,-45.278395230990576,313629129605382159,313673107305922568,0,313629129605382159,23197.275,683.16315,0,0,0,52872.04,710.85345,True,2025110300239,18,0,9.1527045e-06,9.147015e-06,-1.2890681e-12,587.7709,0.1635144,899.9761,0.16639385,False,22537.81,1119.1248,False,False,False,33.812016,,1737.6334,1681,22599.287,1.0831649,10.58196741184298,,-45.278393254660024,,0.8958886,,-69.544136,,,0,False,,,,,,,,0,False,False,False,29215.176,9.590416,0.4470366,0.49129713,0.027008777,0.4581017,0.4592635,0.0160416,False,False,False,False,0.005991984,0.99957365,False,False,61081.89597836694,,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
3,60983.20552398381,lsst,10.582024328435558,-45.278393014028175,313629129605382159,313673107449577482,0,313629129605382159,17891.887,745.4268,0,0,0,101156.82,781.23376,True,2025110300240,36,0,1.5418116e-05,1.7100554e-05,1.0337983e-11,1306.8165,0.27661538,926.305,0.30906606,False,18088.48,1025.7135,False,False,False,23.96557,,1791.2682,1681,19424.107,1.6698109,10.582026216653034,,-45.27839737299853,,1.0810772,,-28.391987,,,0,False,,,,,,,,0,False,False,False,82560.31,5.4901032,0.77034825,0.793519,0.049221154,0.81064445,0.7937219,-0.008837771,False,False,False,False,0.012717309,0.395692,False,False,61081.953449745124,,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
