band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
3,61090.04758412875,lsst,62.08110142132966,-46.93171567335373,313893023122980956,170028485713592337,0,313893023122980956,7206.2017,421.26776,0,0,0,186782.75,422.5526,True,2026021800056,149,0.0,1.3225704e-05,1.362794e-05,2.1484266e-12,2497.881,0.23794417,619.91724,0.245633,False,6645.6567,681.66046,False,False,False,17.049538,,1744.9769,1681,6765.2124,1.8898152,62.08110505728717,,-46.931716076307055,,0.64086926,,-122.13749,,,0,False,,,,,,,,0,False,False,False,179427.3,28.05029,0.25613347,0.25261375,-0.01773711,0.22870792,0.21562426,-0.0013019055,False,False,False,False,0.11026866,0.2748022,False,False,61090.04912238021,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.04845547461,lsst,62.08104665729555,-46.931777924937066,313893023122980956,170028485981503573,0,313893023122980956,7908.956,441.31955,0,0,0,202739.06,442.57663,True,2026021800058,148,0.0,1.5895293e-05,2.061396e-05,1.2680098e-11,3648.809,0.28569883,2438.726,0.37160304,False,8066.6553,691.739,False,False,False,18.122107,,1762.2405,1681,9027.016,18.177048,62.08104120431601,,-46.93176281875681,,1.6221412,,-153.26291,,,0,False,,,,,,,,0,False,False,False,194679.97,30.746641,0.22416964,0.4155348,-0.09653282,0.23064926,0.20060882,-0.005487224,False,False,False,False,0.7164521,0.44206837,False,False,61090.050168836926,,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05440873108,lsst,62.08103719908074,-46.931716951575794,313893023122980956,170028486515752974,0,313893023122980956,7927.7314,462.26974,0,0,0,215699.28,465.979,True,2026021800062,143,0.0,1.6055388e-05,1.3543467e-05,1.0282128e-11,1330.2502,0.2897024,553.03796,0.24290806,False,7536.9673,695.98865,False,False,False,17.126366,,1638.863,1681,7976.696,2.258468,62.08103816051869,,-46.9317164215076,,1.1751163,,-117.2164,,,0,False,,,,,,,,0,False,False,False,207640.45,20.937532,0.3553585,0.2550536,-0.04072711,0.26040176,0.26704624,-0.0012454115,False,False,False,False,0.15050691,0.3222594,False,False,61090.05638539067,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.055275032704,lsst,62.080951462197014,-46.93180280662038,313893023122980956,170028486799917130,0,313893023122980956,6073.8555,447.19952,0,0,0,209668.78,449.7044,True,2026021800064,173,0.0,2.1266526e-06,1.9851052e-06,1.6024476e-13,3682.5935,0.038456887,2086.3098,0.03558534,False,4805.664,690.60315,False,False,False,16.546722,,2002.9476,1681,7546.6206,0.521952,62.080990299190674,,-46.931697491332216,,1.282085,,-117.79292,,,0,False,188712.34,1502.4081,0.0,3004.8162,0.012702941,10.601409,25193.982,2340,False,False,False,203496.75,31.136135,0.36586368,0.22524007,-0.036095507,0.23065153,0.21447805,-0.010553195,False,False,False,False,0.45070145,0.37545228,True,True,61090.05714466932,,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.056141041365,lsst,62.08095134471005,-46.93180277708073,313893023122980956,170028487055769665,0,313893023122980956,6773.926,446.33987,0,0,0,208247.81,447.18552,True,2026021800066,149,0.0,1.9657462e-06,2.0703428e-06,-1.6617701e-13,1322.7089,0.035139665,2410.449,0.037528154,False,5999.589,690.38525,False,False,False,19.072786,,1896.2415,1681,7938.986,1.3921971,62.08109117853571,,-46.93172992774264,,0.79225904,,170.33354,,,0,False,189886.89,1496.2672,0.0,2992.5344,0.015888294,46.07128,25589.842,2520,False,False,False,201306.75,31.311472,0.24914245,0.3013367,-0.0093063405,0.21789315,0.21385553,-0.007962485,False,False,False,False,0.33536217,0.4264574,True,True,61090.05798128441,,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.057011163546,lsst,62.081036994955255,-46.93170121724817,313893023122980956,170028487324729447,0,313893023122980956,7026.3306,420.24615,0,0,0,188267.75,421.5867,True,2026021800068,150,0.0,1.5646541e-05,1.2341281e-05,5.828659e-11,3479.4724,0.29742968,2758.957,0.2007003,False,6764.966,684.00586,False,False,False,16.873188,,1689.3333,1681,7467.8525,7.212169,62.08102905794317,,-46.93170611847956,,1.3995029,,-123.823105,,,0,False,,,,,,,,0,False,False,False,181079.48,30.579597,0.3498915,0.15826896,-0.027769964,0.22325216,0.20974068,-0.015567812,False,False,False,False,0.1506185,0.20957169,False,False,61090.058936490386,,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05788777735,lsst,62.08095197470981,-46.93180202748229,313893023122980956,170028487604174870,0,313893023122980956,5898.13,453.435,0,0,0,212034.22,454.09006,True,2026021800070,171,0.0,2.1499034e-06,2.0779407e-06,3.095548e-13,1016.0984,0.039499197,917.56903,0.03659154,False,6057.122,696.2463,False,False,False,17.429111,,1930.1019,1681,7099.6753,0.6303572,62.081101626278944,,-46.931702549341686,,0.49044427,,150.59442,,,0,False,189942.11,1504.1123,0.0,3008.2246,0.015974049,49.83288,24750.629,2325,False,False,False,206009.45,28.76001,0.2767868,0.2971678,-0.0009587028,0.2483344,0.20646028,8.2761995e-05,False,False,False,False,0.3233735,0.36495972,True,True,61090.05973987805,,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05877432537,lsst,62.08108007584186,-46.93174746844912,313893023122980956,170028487877328898,0,313893023122980956,7245.8384,423.5644,0,0,0,190552.06,426.09113,True,2026021800072,180,0.0,1.2458773e-05,1.1589303e-05,2.5290124e-11,3015.7336,0.23621517,30.77958,0.19521077,False,5676.438,688.5848,False,False,False,16.907812,,1746.0182,1681,7230.648,9.940598,62.08107843586436,,-46.931753031014864,,0.9893994,,-162.95744,,,0,False,,,,,,,,0,False,False,False,183164.81,32.667336,0.2290167,0.21099932,-0.044812445,0.22905092,0.19205436,0.008408372,False,False,False,False,0.01057139,0.3201501,False,False,61090.0607629071,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05963904271,lsst,62.08105992591523,-46.931688442712726,313893023122980956,170028488142094366,0,313893023122980956,7647.099,472.80954,0,0,0,218371.67,479.9723,True,2026021800074,173,0.0,1.5800973e-05,1.4945052e-05,7.2740196e-11,1633.2147,0.31715262,1521.1974,0.22974508,False,7116.9126,705.00104,False,False,False,16.14392,,1760.2732,1681,7732.0474,12.387475,62.08106142381273,,-46.931687495499936,,1.323264,,-136.06738,,,0,False,,,,,,,,0,False,False,False,210555.77,19.997345,0.3776499,0.21153931,-0.018328102,0.31911296,0.27455625,-0.0005457136,False,False,False,False,0.0004229305,0.24175404,False,False,61090.06156458573,,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.06050214457,lsst,62.081117249021204,-46.93172046111016,313893023122980956,170028488390082596,0,313893023122980956,8740.405,432.9104,0,0,0,194843.83,434.83093,True,2026021800076,134,0.0,1.8257075e-05,1.8358025e-05,7.3028854e-11,3474.3513,0.36366367,1358.1162,0.2915478,False,7575.13,685.62146,False,False,False,19.66487,,1669.9087,1681,9153.149,0.77989894,62.081107328585894,,-46.931726505196025,,1.254278,,-118.80887,,,0,False,,,,,,,,0,False,False,False,185822.84,21.652855,0.3762515,0.25260627,0.041637123,0.24870998,0.23289275,0.021209704,False,False,False,False,0.4305187,0.3505372,False,False,61090.062252977936,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
