band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
2,61002.07718285895,lsst,9.577597956455426,-45.34590355298723,313756649400565795,313756649400565795,0,313756649400565795,766.8621,148.30316,0,0,0,4425.18,148.87271,True,2025112200084,46,0.0,3.8891932e-05,5.1518095e-05,-1.2119336e-10,3280.1724,0.69697565,1735.6252,0.92991495,False,662.5101,328.6377,False,False,False,5.231822,,1561.2198,1681,847.87396,8.032859,9.577597147379263,,-45.34590461941979,,1.2136154,,176.29858,,,0,False,,,,,,,,0,False,False,False,3657.07,36.703655,0.16701119,0.3104999,-0.005724655,0.30124128,0.3067432,0.022482399,False,False,False,False,0.29536068,0.6188828,False,False,61081.90863480233,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r
1,61005.21925629897,lsst,9.577625054492945,-45.34594109013157,313756649400565795,313769858555707434,0,313756649400565795,1681.544,162.93192,0,0,0,3375.7996,164.89482,True,2025112500196,14,0.0,3.118816e-05,3.171243e-05,-8.059622e-12,781.0457,0.56080496,2221.4023,0.5722001,False,1896.3502,299.58508,False,False,False,10.169646,,1632.9331,1681,1934.7834,2.6673784,9.577628335855527,,-45.34594144348241,,1.7681316,,-130.77393,,,0,False,,,,,,,,0,False,False,False,1650.8252,13.860378,0.62827414,0.4650906,-0.12699682,0.40952387,0.4306111,-0.055433862,False,False,False,False,0.61535454,0.7581711,False,False,61081.95845725015,,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
1,61005.219723933275,lsst,9.577614375964535,-45.34590581484903,313756649400565795,313769858687828040,0,313756649400565795,1463.2225,163.66386,0,0,0,3021.7058,164.59274,True,2025112500197,10,0.0,2.6712029e-05,2.6018803e-05,1.0561525e-11,2709.8477,0.48180804,3610.1797,0.46832502,False,1124.0295,301.3744,False,False,False,8.702152,,1626.4696,1681,1605.2881,12.281578,9.577610868639834,,-45.34591479650999,,1.6481184,,-145.93082,,,0,False,,,,,,,,0,False,False,False,1546.323,13.011546,0.36183873,0.3198023,-0.13773444,0.4285314,0.38718587,-0.05950348,False,False,False,False,0.24123396,0.81051654,False,False,61081.88609955531,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
3,61006.14694329149,lsst,9.577670897488543,-45.34594809708533,313756649400565795,313774255392686118,0,313756649400565795,1714.0836,253.19402,0,0,0,8393.476,256.74918,True,2025112600187,11,0.0,3.6769623e-05,5.7161877e-05,-2.4499078e-10,3616.7842,0.6546649,2197.9612,1.0364003,False,1888.4293,612.166,False,False,False,6.765119,,1723.714,1681,2059.0874,47.357002,9.577707743327657,,-45.34593179409044,,1.7579958,,177.1148,,,0,False,,,,,,,,0,False,False,False,6707.082,51.913944,0.045068957,0.41146237,-0.027367067,0.23782343,0.1935951,-0.0066206534,False,False,False,False,0.018163694,0.79780596,False,False,61081.934546958335,,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61006.14804512478,lsst,9.577635078832216,-45.34595901586529,313756649400565795,313774255661121563,0,313756649400565795,1587.3009,238.95378,0,0,0,7046.531,241.7507,True,2025112600189,11,0.0,3.062231e-05,2.694136e-05,3.85414e-11,2809.18,0.55352485,1812.9298,0.48393777,False,1777.5354,607.36804,False,False,False,6.585718,,1742.8337,1681,1568.6427,4.8307996,9.577636265976345,,-45.34595776371512,,0.70975894,,-86.45215,,,0,False,,,,,,,,0,False,False,False,5463.263,74.47965,0.2053853,0.16546108,0.010353612,0.2224761,0.17447345,-0.0018162085,False,False,False,False,0.021295778,0.74894166,False,False,61081.87913237268,,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61007.074000686654,lsst,9.577625427810222,-45.345913677073376,313756649400565795,313778632642789420,0,313756649400565795,1883.0505,207.44778,0,0,0,4638.9937,207.91055,True,2025112700032,25,0.0,1.5010967e-05,1.5298028e-05,3.405861e-11,2330.1262,0.29266968,1426.3705,0.25192052,False,664.1948,695.50476,False,False,False,8.989155,,1759.5287,1681,1852.3098,2.599748,9.577627729486231,,-45.345914884238674,,0.53583145,,-113.35774,,,0,False,,,,,,,,0,False,False,False,2746.6353,63.635326,0.1037694,0.08753264,0.010039315,0.11288096,0.10658443,0.015082943,False,False,False,False,0.04425904,0.90134305,False,False,61081.97754056493,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61008.05484631397,lsst,9.577631118506224,-45.345918419886125,313756649400565795,313783031109779510,0,313756649400565795,3231.695,259.4728,0,0,0,8197.885,266.7113,True,2025112800035,59,0.0,1.7221653e-05,1.8991408e-05,5.6863247e-11,68.60075,0.3573878,2235.395,0.29218867,False,3754.811,672.653,False,False,False,12.201187,,1657.3118,1681,3232.361,0.41982105,9.577630571638924,,-45.34591744433219,,0.96841955,,-161.43576,,,0,False,,,,,,,,0,False,False,False,4921.746,44.948414,0.26318488,0.18324716,-0.01718776,0.16658084,0.18106705,0.0058096177,False,False,False,False,0.29608965,0.941796,False,False,61081.96792177244,,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61008.05531228051,lsst,9.577618794451011,-45.34591504441708,313756649400565795,313783031246618655,0,313756649400565795,3174.1777,274.5648,0,0,0,8468.032,283.67328,True,2025112800036,64,0.0,2.137838e-05,1.7338392e-05,-1.2580303e-10,159.82649,0.27389273,1236.5116,0.4137151,False,4247.111,700.5558,False,False,False,11.264957,,1686.3464,1681,3399.8389,6.35396,9.577617007261297,,-45.345912437534636,,1.3325089,,-93.12341,,,0,False,,,,,,,,0,False,False,False,5205.1914,61.830242,0.19356127,0.27089635,0.081578836,0.16578698,0.19234338,0.021034481,False,False,False,False,0.32686514,0.9683705,False,False,61081.94316805212,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
4,61009.04785840261,lsst,9.577655329779997,-45.34591839799597,313756649400565795,313787429019975766,0,313756649400565795,3577.7043,414.9034,0,0,0,9633.4,424.18155,True,2025112900034,55,0.0,1.8407498e-05,1.8292285e-05,2.5982038e-11,3999.502,0.3430232,2947.8171,0.3174526,False,1010.0892,1152.15,False,False,False,8.476617,,1587.9523,1681,3622.7239,24.322931,9.57765172404019,,-45.34592255242193,,1.0058463,,-97.179115,,,0,False,,,,,,,,0,False,False,False,5888.1045,92.62138,0.15465897,0.12273046,0.048389472,0.16305447,0.14682649,0.0088750655,False,False,False,False,0.041737083,0.99253124,False,False,61081.95239013308,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z
4,61009.04831914071,lsst,9.577628965906209,-45.34591690986445,313756649400565795,313787429154717766,0,313756649400565795,3084.5015,397.0369,0,0,0,8199.714,406.0076,True,2025112900035,56,0.0,2.193287e-05,2.1999516e-05,-1.2884677e-10,626.552,0.33875147,2118.311,0.44541717,False,1535.5627,1166.3412,False,False,False,7.394055,,1605.027,1681,3334.8884,36.35992,9.577608433259499,,-45.345922880484856,,1.3614706,,-79.0933,,,0,False,,,,,,,,0,False,False,False,5037.183,109.60708,0.12070557,0.1960903,0.09846439,0.12679589,0.1470032,0.014107081,False,False,False,False,0.08105542,0.9707145,False,False,61081.955183650556,,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z
