band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
3,61090.1077735384,lsst,150.59968753193212,2.3982263880686396,170028500609138838,170028500609138838,0,170028500609138838,-2345.6326,296.61646,0,0,0,15430.895,296.47433,True,2026021800167,144,0.0,3.127854e-05,2.7539883e-05,-1.1494028e-10,2406.8684,0.4792361,3793.8599,0.5768874,False,-1417.714,574.1898,False,False,True,7.948204,,1657.4706,1681,-2337.271,7.3431735,150.5996927040192,,2.3982262363560976,,0.9722725,,-53.99897,,,0,False,,,,,,,,0,False,False,False,17846.217,10.644547,0.20699838,0.28523248,-0.018901017,0.26214454,0.28545147,0.007188058,False,False,False,False,0.06754798,0.18846783,False,False,61090.10937774267,,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.180597784965,lsst,150.59971875484288,2.398203798974345,170028500609138838,170028510521327745,0,170028500609138838,-2438.6265,274.22543,0,0,0,15232.747,269.95917,False,2026021800241,106,,2.5392545e-05,2.3847124e-05,1.00211985e-10,2306.8132,0.48097607,1750.8861,0.4021781,False,-2303.572,576.36755,False,False,True,8.780073,,1717.1299,1681,-2362.3542,33.13784,150.59968855390244,,2.3981932079348245,,0.78333384,,137.73041,,,0,False,,,,,,,,0,False,False,False,17709.191,13.059501,0.071055196,0.1288199,0.007968406,0.2929971,0.19903778,-0.014085119,False,False,False,False,0.8855827,0.4225267,False,False,61090.18223478578,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18106558244,lsst,150.599686433819,2.3981512767150703,170028500609138838,170028510651875474,0,170028500609138838,-2275.0784,261.83258,0,0,0,14321.303,256.8918,False,2026021800242,99,,2.527861e-05,2.464322e-05,5.694181e-11,2829.0708,0.47003224,3067.2444,0.4272874,False,-1780.6687,580.39526,False,False,True,8.674598,,1688.0681,1681,-2280.9512,6.581859,150.59968331952578,,2.3981476773946873,,0.8638494,,93.34543,,,0,False,,,,,,,,0,False,False,False,16642.604,13.715108,0.21784392,0.20735244,0.03359425,0.2376362,0.1902309,-0.0055415593,False,False,False,False,0.00020820634,0.45356977,False,False,61090.18275294354,,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18153057039,lsst,150.599724872677,2.3981837092515703,170028500609138838,170028510788190326,0,170028500609138838,-2274.2888,283.83075,0,0,0,15055.671,279.4518,False,2026021800243,103,,6.6380475e-05,6.399967e-05,9.601305e-10,117.55057,1.3006526,2936.6184,1.0301753,False,-2050.3494,587.9257,False,False,True,8.049153,,1623.4045,1681,-2602.4163,12.541865,150.59972235471096,,2.398191537012664,,1.6160289,,75.32957,,,0,False,,,,,,,,0,False,False,False,17329.387,11.711116,0.43117595,0.26632166,0.1033808,0.28784767,0.21131238,-0.00046343097,False,False,False,False,0.6263385,0.34263468,False,False,61090.18322310936,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.181996839354,lsst,150.59968593255005,2.3981993785298603,170028500609138838,170028510943903899,0,170028500609138838,-2090.685,253.38733,0,0,0,15317.599,247.06943,False,2026021800244,144,,4.3248292e-05,4.2325715e-05,7.9680734e-10,549.808,0.92259085,3086.5017,0.5784371,False,-1788.5101,575.56116,False,False,True,8.137282,,1655.8962,1681,-2657.2832,7.16525,150.59969469108086,,2.398208448492781,,2.0056872,,63.320534,,,0,False,,,,,,,,0,False,False,False,17444.86,14.803677,0.5465941,0.17149608,0.12543425,0.22574784,0.16772015,0.0052314117,False,False,False,False,0.96477383,0.38098988,False,False,61090.18368557151,,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.182463713754,lsst,150.59966054727496,2.398143526155287,170028500609138838,170028511057674424,0,170028500609138838,-2099.6733,259.46463,0,0,0,14174.727,255.01724,False,2026021800245,105,,5.253374e-05,5.3917418e-05,1.3827621e-09,2764.8025,1.1687136,2319.534,0.68482524,False,-1664.209,573.0392,False,False,True,8.146835,,1636.9373,1681,-2208.0923,7.8211694,150.59967711887887,,2.3981470581495388,,1.048415,,72.81165,,,0,False,,,,,,,,0,False,False,False,16240.163,12.657063,0.34997654,0.29800454,0.04263513,0.24697663,0.18379733,-0.0055022216,False,False,False,False,0.7453937,0.3593118,False,False,61090.18412105295,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18339506337,lsst,150.59972012971087,2.3981771507877543,170028500609138838,170028511322439870,0,170028500609138838,-2377.2454,260.57172,0,0,0,14830.046,255.25427,False,2026021800247,98,,2.1643495e-05,2.401554e-05,2.019862e-10,3790.4214,0.4866737,3000.998,0.31854913,False,-1941.2231,568.68896,False,False,True,9.028839,,1626.6658,1681,-2529.2117,28.183496,150.5997092475676,,2.398188338720227,,1.3979014,,64.68113,,,0,False,,,,,,,,0,False,False,False,17200.363,12.888647,0.27661163,0.1563494,0.08383666,0.22601691,0.19655372,-0.010998283,False,False,False,False,0.0031855286,0.43041176,False,False,61090.1850656094,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18385856578,lsst,150.59971053829722,2.3981987323790204,170028500609138838,170028511482871948,0,170028500609138838,-2574.903,247.92531,0,0,0,15136.314,243.22476,False,2026021800248,148,,1.5746558e-05,1.8041266e-05,9.750392e-11,530.9514,0.3561935,196.46503,0.2426859,False,-2079.4011,565.7903,False,False,True,10.159632,,1741.585,1681,-2492.622,6.314089,150.59971206794654,,2.3982038565183235,,0.8037149,,1.9983019,,,0,False,,,,,,,,0,False,False,False,17685.924,12.701496,0.13847129,0.11191703,-0.027714726,0.20943366,0.17213456,-0.0044628633,False,False,False,False,0.4308808,0.51095015,False,False,61090.185792262084,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18432797135,lsst,150.59973552785038,2.3981982390289893,170028500609138838,170028511594545375,0,170028500609138838,-2217.5283,244.75241,0,0,0,15086.232,240.22049,True,2026021800249,105,0.0,2.8779777e-05,3.8509716e-05,6.4265115e-10,726.8334,0.77953434,3773.8914,0.37500823,False,-1465.3877,565.4202,False,False,True,9.014936,,1694.7961,1681,-2541.7483,22.692558,150.59974555008301,,2.3982012082163493,,1.5264153,,25.375465,,,0,False,,,,,,,,0,False,False,False,17326.967,12.831048,0.3433967,0.091465555,-0.027376287,0.19560368,0.1700577,-0.0026664564,False,False,False,False,0.15089756,0.39747018,False,False,61090.186281743205,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.18479328063,lsst,150.59970092610416,2.3981850942838085,170028500609138838,170028511725093103,0,170028500609138838,-2115.6716,249.27638,0,0,0,15461.602,244.73013,False,2026021800250,98,,2.0158908e-05,2.5309031e-05,1.8099929e-10,3569.4062,0.4890959,2139.6387,0.3157032,False,-1791.0797,569.22314,False,False,True,8.320859,,1656.8357,1681,-2206.0059,9.532528,150.59970323848145,,2.3981899181857913,,1.2269747,,30.432861,,,0,False,,,,,,,,0,False,False,False,17541.803,12.481344,0.25859255,0.10297309,0.0050981706,0.19787914,0.1816807,-0.007952563,False,False,False,False,0.010596859,0.397052,False,False,61090.18673222815,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
