band_name,dec,oid,mjd,pixelFlags_bad,pixelFlags_saturated,psfFlux,psfFluxErr,psfFlux_flag,ra
g,-50.2436298174,170657518963916898,61235.4127394704,False,False,3507.9075,229.77452,False,59.482772767
g,-50.2436925007,170657518963916898,61235.412304362,False,False,3623.725,223.15169,False,59.4827301835
g,-50.2436853386,170657518963916898,61233.4121420251,False,False,2506.0437,169.82123,False,59.4827471984
