band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
3,61105.095333993595,lsst,150.8428198225027,2.963696786672367,170094456365121569,170094456365121569,0,170094456365121569,13855.08,486.7784,0,0,0,104149.01,493.94504,True,2026030500056,61,0.0,8.57269e-06,7.2974194e-06,9.136699e-12,3797.356,0.15799475,1340.5604,0.12693565,False,11109.594,1136.7362,False,False,False,28.153545,,1766.2314,1681,14397.596,6.4539146,150.84281909055042,,2.963696409235613,,1.1074884,,59.912277,,,0,False,,,,,,,,0,False,False,False,90085.555,15.968935,0.29470113,0.18379919,-0.018002987,0.25235724,0.21960554,-0.016096978,False,False,False,False,0.0011315243,0.90175223,False,False,61105.09710294816,,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61105.095800699935,lsst,150.842805727246,2.963689223224313,170094456365121569,170094456499863596,0,170094456365121569,15000.0205,471.30304,0,0,0,99959.914,477.3143,True,2026030500057,62,0.0,6.9770012e-06,6.5218373e-06,3.3888723e-12,3348.651,0.12758036,1967.6785,0.115311064,False,16303.012,1140.0885,False,False,False,31.5898,,1674.3495,1681,14517.181,1.0777514,150.84280405718889,,2.96368988125094,,0.6794189,,78.91298,,,0,False,,,,,,,,0,False,False,False,84755.945,18.026243,0.2378637,0.20138434,0.0088731535,0.21915731,0.20126197,-0.0058933212,False,False,False,False,0.010492071,0.9623869,False,False,61105.09757523981,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
1,61105.117474815896,lsst,150.8428137171191,2.9636661530192256,170094456365121569,170094457599295534,0,170094456365121569,10821.003,371.53796,0,0,0,45322.87,380.93674,True,2026030500065,111,0.0,7.791077e-06,7.2651715e-06,-1.2464902e-11,1109.8219,0.11898112,2684.9917,0.15032664,False,10548.3,871.04694,False,False,False,29.086699,,1761.0779,1681,10521.226,0.51623344,150.842813205503,,2.963666811655182,,0.6805305,,-39.340595,,,0,False,,,,,,,,0,False,False,False,34391.504,14.030262,0.2052334,0.24081096,-0.009856114,0.18677561,0.24435253,0.013004506,False,False,False,False,0.0064289733,0.95550025,False,False,61105.119280438914,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
4,61105.299215091945,lsst,150.84279638021715,2.963676638171207,170094456365121569,170094478630584405,0,170094456365121569,16247.328,940.1482,0,0,0,122037.97,956.79645,True,2026030500222,33,0.0,1.5175333e-05,1.3210404e-05,-3.5289275e-11,671.5911,0.22648652,2807.3608,0.28325105,False,23028.213,2216.9946,False,False,False,16.851767,,1785.5529,1681,18380.32,9.3860855,150.84278623752334,,2.963681257551854,,1.5332185,,-38.870052,,,0,False,,,,,,,,0,False,False,False,105630.55,57.321175,0.31397864,0.4583441,-0.08903887,0.24420376,0.23451142,0.000823732,False,False,False,False,0.8954912,0.9416882,False,False,61105.30094663994,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z
2,61106.24337388651,lsst,150.84281717229908,2.963682591749512,170094456365121569,170098888541208596,0,170094456365121569,13391.623,376.56622,0,0,0,81518.07,382.99176,True,2026030600310,134,0.0,5.7128136e-06,6.254221e-06,7.3018875e-13,436.45444,0.10268261,1191.1655,0.11270174,False,12422.386,842.31616,False,False,False,35.13802,,1707.9016,1681,12455.531,1.4158397,150.84280486629723,,2.963682838671124,,0.63427067,,-56.85146,,,0,False,,,,,,,,0,False,False,False,68041.44,20.570988,0.24174085,0.22067371,0.013993351,0.23132434,0.24490155,0.004601064,False,False,False,False,0.004993807,0.82926244,False,False,61106.24522107,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r
2,61106.24384151529,lsst,150.84281247832524,2.9636954384850305,170094456365121569,170098888672804923,0,170094456365121569,12967.232,401.3647,0,0,0,92054.32,408.21967,True,2026030600311,129,0.0,6.3384846e-06,7.3230317e-06,7.8743425e-13,3387.5183,0.11405425,3348.4634,0.13187331,False,12325.91,847.79865,False,False,False,31.95208,,1721.9149,1681,12692.884,5.032105,150.8428220302325,,2.9636905449132422,,0.6510383,,-155.11044,,,0,False,,,,,,,,0,False,False,False,78960.11,22.93406,0.219963,0.24714111,-0.01253621,0.26057887,0.2900601,0.009353416,False,False,False,False,0.14653315,0.77326834,False,False,61106.24554962684,,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r
1,61107.06027228865,lsst,150.8428176937548,2.9636804160583,170094456365121569,170103258518913038,0,170094456365121569,10591.059,362.76965,0,0,0,121259.89,380.06656,True,2026030700101,101,0.0,1.2269153e-05,1.2718327e-05,-1.0493348e-11,1805.7781,0.21612614,953.33496,0.23319495,False,10417.438,521.43713,False,False,False,28.938477,,1961.9529,1681,11023.584,2.3948965,150.84281401033428,,2.963684305361917,,1.4541986,,-16.264866,,,0,False,,,,,,,,0,False,False,False,109982.66,5.0446653,0.5531264,0.72059476,-0.04670949,0.6564556,0.6522319,-0.008081428,False,False,False,False,0.011600137,0.7336271,False,False,61107.06253622151,,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
1,61107.06074022052,lsst,150.84277660569006,2.9637403485033125,170094456365121569,170103258653130762,0,170094456365121569,13651.281,397.42194,0,0,0,151094.55,419.5878,True,2026030700102,101,0.0,1.9604438e-05,2.1162687e-05,-7.7615345e-11,1713.7488,0.3279925,294.83444,0.40223503,False,15631.104,547.4948,False,False,False,34.43138,,1631.5543,1681,16407.217,4.5612636,150.84276791145592,,2.9637423121192867,,2.641085,,-5.3817515,,,0,False,,,,,,,,0,False,False,False,136382.62,5.040343,0.97709036,1.3474402,-0.28435794,0.7645766,0.7230132,-0.0062754317,False,False,False,False,0.99720705,0.77840406,False,False,61107.06307047098,,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g
3,61107.06258556841,lsst,150.84281157244433,2.9636932691979436,170094456365121569,170103258810417180,0,170094456365121569,16357.323,515.0902,0,0,0,160289.48,523.4461,True,2026030700103,145,0.0,8.739046e-06,8.483146e-06,-1.0465848e-12,3484.9373,0.15244903,1429.013,0.1575185,False,18381.979,986.29395,False,False,False,29.68359,,1752.7568,1681,15813.534,1.3102454,150.84281067291172,,2.963691812544618,,0.9540992,,-39.547104,,,0,False,,,,,,,,0,False,False,False,143415.5,12.074815,0.34021124,0.35983098,-0.03930868,0.3283003,0.3220259,-0.011605143,False,False,False,False,0.046390727,0.81660837,False,False,61107.06450111748,,47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61107.063054504644,lsst,150.84283642343257,2.9636844100495714,170094456365121569,170103258945159192,0,170094456365121569,16734.775,538.7365,0,0,0,168453.98,547.33496,True,2026030700104,146,0.0,9.01029e-06,9.777253e-06,2.4684148e-12,159.72133,0.17639464,1147.0691,0.1617525,False,19048.818,1002.21814,False,False,False,30.496933,,1741.672,1681,16538.809,0.9842305,150.84283483918944,,2.9636854225285854,,1.2132865,,-8.705186,,,0,False,,,,,,,,0,False,False,False,151049.75,11.585448,0.488534,0.38104615,-0.039767187,0.35368973,0.36548373,-0.01989194,False,False,False,False,0.32510847,0.8539848,False,False,61107.06489156862,,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
