band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
3,61097.20065447445,lsst,150.57565536082612,3.1731821388176775,170059286935240883,170059286935240883,0,170059286935240883,-2134.9443,261.83185,0,0,0,18994.764,259.35645,True,2026022500167,145,0,1.720994e-05,2.0295534e-05,-9.7588075e-12,3575.8572,0.36574876,2099.6577,0.30933586,False,-2485.2073,644.67206,False,False,True,7.941963,,1636.9127,1681,-2100.5818,42.347996,150.57567307753106,,3.173180723609599,,1.0572425,,52.557545,,,0,False,,,,,,,,0,False,False,False,21118.924,18.452396,0.064429805,0.11796293,0.058775313,0.14255248,0.16181107,0.0011311881,False,False,False,False,0.45722726,0.5564816,False,False,61097.202492938144,,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.208192560196,lsst,150.57564705494926,3.1731594620916765,170059286935240883,170059289083248808,0,170059286935240883,-2358.0647,248.66505,0,0,0,18490.895,243.64395,True,2026022500183,146,0,3.350786e-05,3.3986078e-05,-1.1001322e-11,858.92865,0.61288214,3501.6394,0.6023158,False,-2518.1226,623.6445,False,False,True,9.638206,,1707.8357,1681,-2442.65,8.044655,150.5756556607087,,3.1731654684224453,,0.77969277,,-97.1308,,,0,False,,,,,,,,0,False,False,False,20836.277,17.479029,0.18025707,0.23223755,-0.0083511,0.142736,0.14876202,-0.001119507,False,False,False,False,0.46641126,0.5166991,False,False,61097.21004193186,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.2086584045,lsst,150.57564389133918,3.1731911854569153,170059286935240883,170059289219039362,0,170059286935240883,-2610.9495,259.04102,0,0,0,18109.139,255.27757,True,2026022500184,149,0,1.8935249e-05,1.8217961e-05,1.0215356e-11,52.246586,0.3263167,789.8474,0.34254655,False,-2459.928,624.32587,False,False,True,10.029642,,1681.4497,1681,-2499.749,2.2839098,150.57564345772147,,3.173190163178208,,0.5181461,,26.830193,,,0,False,,,,,,,,0,False,False,False,20750.121,14.25778,0.15715472,0.15794694,0.011671164,0.16666496,0.17211157,0.0041941153,False,False,False,False,0.020479523,0.53233844,False,False,61097.210583940076,,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21100478902,lsst,150.57566980242095,3.173158312791421,170059286935240883,170059289889603777,0,170059286935240883,-2720.856,244.76477,0,0,0,18047.666,241.98611,True,2026022500189,148,0,1.9156907e-05,1.3811449e-05,5.820716e-11,3790.1423,0.23700432,1259.0724,0.3530261,False,-2921.011,616.6471,False,False,True,11.114082,,1664.9396,1681,-2744.834,3.4557393,150.5756697447758,,3.173161212866914,,0.8713686,,-97.984795,,,0,False,,,,,,,,0,False,False,False,20815.6,20.621786,0.11975205,0.18821776,-0.010829744,0.12829834,0.15200342,-0.008652648,False,False,False,False,0.033579275,0.58386713,False,False,61097.21286994869,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21146852921,lsst,150.57563077298013,3.173141029666444,170059286935240883,170059290023821534,0,170059286935240883,-2646.2173,240.49518,0,0,0,17693.232,236.92844,True,2026022500190,148,0,1.5189441e-05,1.3973937e-05,1.4412585e-11,2310.0603,0.24827719,3361.2551,0.27653474,False,-3171.7512,615.1213,False,False,True,11.031411,,1724.2206,1681,-2741.7063,6.275031,150.57563649205056,,3.173136731080028,,1.032975,,-76.592674,,,0,False,,,,,,,,0,False,False,False,20350.574,24.587215,0.13005935,0.17289147,-0.04889463,0.13110977,0.14294195,-0.0012345691,False,False,False,False,0.03740065,0.552871,False,False,61097.21334217265,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21193425188,lsst,150.57565993292255,3.1731541626700017,170059286935240883,170059290159612109,0,170059286935240883,-2109.5737,244.06818,0,0,0,18704.021,239.79723,True,2026022500191,151,0,2.6075772e-05,3.1538795e-05,-1.6019441e-10,2023.4448,0.58670175,694.05786,0.44580022,False,-2114.0642,614.48474,False,False,True,8.75809,,1683.9884,1681,-2546.0146,16.7037,150.57565370135364,,3.1731525894383488,,1.3919356,,-0.38097453,,,0,False,,,,,,,,0,False,False,False,20850.416,21.418495,0.27661854,0.12882777,0.072894104,0.13157788,0.14148556,0.0008632674,False,False,False,False,0.5519545,0.5565683,False,False,61097.21369090881,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21286825037,lsst,150.5756646083212,3.1731858435959626,170059286935240883,170059290427523287,0,170059286935240883,-2951.9727,240.54198,0,0,0,18010.826,237.60133,True,2026022500193,150,0,1.5377262e-05,1.582981e-05,-1.1362194e-11,3831.488,0.28856432,3257.9607,0.2732705,False,-3233.9976,610.74744,False,False,True,12.164305,,1652.2643,1681,-2661.0798,3.5326571,150.57566367375364,,3.173179546291369,,0.22018644,,-36.321594,,,0,False,,,,,,,,0,False,False,False,21002.475,23.017004,0.1619605,0.15803309,-0.00053574727,0.13387877,0.13128042,0.00522955,False,False,False,False,0.13227396,0.6627877,False,False,61097.2147349626,,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.2142658738,lsst,150.5756506236839,3.173165911582112,170059286935240883,170059290826506461,0,170059286935240883,-2867.373,232.47,0,0,0,18081.768,227.80325,True,2026022500196,143,0,1.4273178e-05,1.4813398e-05,-3.0729353e-11,3088.023,0.28070635,1342.1569,0.24150567,False,-2694.9683,606.51556,False,False,True,12.499214,,1644.8745,1681,-2903.0598,1.3911269,150.57565139484498,,3.173165586017878,,0.8014947,,-13.661112,,,0,False,,,,,,,,0,False,False,False,20935.273,26.002981,0.15798087,0.117809035,0.022499513,0.112851724,0.12841403,0.0028483237,False,False,False,False,0.05989797,0.55633414,False,False,61097.21602136982,,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21473328705,lsst,150.57566664110698,3.173187119914161,170059286935240883,170059290964394150,0,170059286935240883,-3587.714,230.31859,0,0,0,16964.953,227.49849,True,2026022500197,150,0,1.2335348e-05,1.1775048e-05,4.406565e-11,33.41508,0.18071242,407.00244,0.24818146,False,-4344.39,601.719,False,False,True,15.347898,,1673.6445,1681,-3741.4412,1.6123099,150.57566394487444,,3.173182390267142,,0.9359524,,42.94285,,,0,False,,,,,,,,0,False,False,False,20578.63,24.053005,0.121011205,0.20283918,0.009274337,0.11853672,0.14040737,0.0002716242,False,False,False,False,0.18404493,0.7106137,False,False,61097.21645577958,,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61097.21519835226,lsst,150.57564286998166,3.1731243044232214,170059286935240883,170059291098611910,0,170059286935240883,-3125.8547,229.89513,0,0,0,16747.766,225.80736,True,2026022500198,150,0,1.3522732e-05,1.341912e-05,2.8104715e-11,2886.4934,0.22290058,1238.8867,0.26072782,False,-2853.9211,602.31165,False,False,True,13.237342,,1654.4832,1681,-3055.4746,0.13616402,150.57564124743396,,3.1731248539333055,,0.6902214,,45.93215,,,0,False,,,,,,,,0,False,False,False,19901.69,22.135092,0.12679219,0.16986752,0.00030028215,0.12434853,0.13220522,-0.0020253246,False,False,False,False,0.075417325,0.6651943,False,False,61097.21699783369,,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
