band,mjd,survey_id,ra,dec,oid,measurement_id,parentDiaSourceId,diaObjectId,psfFlux,psfFluxErr,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,scienceFlux,scienceFluxErr,has_stamp,visit,detector,ssObjectId,raErr,decErr,ra_dec_Cov,x,xErr,y,yErr,centroid_flag,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,isNegative,snr,psfLnL,psfChi2,psfNdata,trailFlux,trailFluxErr,trailRa,trailRaErr,trailDec,trailDecErr,trailLength,trailLengthErr,trailAngle,trailAngleErr,trailChi2,trailNdata,trail_flag_edge,dipoleMeanFlux,dipoleMeanFluxErr,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleAngle,dipoleChi2,dipoleNdata,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,templateFlux,templateFluxErr,ixx,iyy,ixy,ixxPSF,iyyPSF,ixyPSF,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isDipole,dipoleFitAttempted,timeProcessedMjdTai,timeWithdrawnMjdTai,bboxSize,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_suspect,pixelFlags_suspectCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,glint_trail,band_name
3,61090.04758412875,lsst,63.86906733616657,-46.58982588482504,170028485725126711,170028485725126711,0,170028485725126711,17539.299,565.6415,0,0,0,374527.66,566.6482,True,2026021800056,171,0.0,5.852881e-06,5.4484062e-06,-7.292322e-13,2901.9204,0.10552958,1817.4517,0.097976856,False,13227.168,944.6878,False,False,False,30.676899,,1797.9585,1681,16194.425,15.311385,63.86906261543153,,-46.5898280347906,,0.56413853,,-36.30807,,,0,False,,,,,,,,0,False,False,False,356613.62,44.077583,0.14469095,0.1446455,0.014019329,0.2144213,0.20049925,-0.0006089039,False,False,False,False,0.37848783,0.48012885,False,False,61090.04929805519,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.04845547461,lsst,63.869091475482556,-46.589817011225485,170028485725126711,170028485989892146,0,170028485725126711,17542.53,579.36066,0,0,0,387722.44,579.2076,True,2026021800058,164,0.0,5.912429e-06,6.22307e-06,1.7096414e-13,3190.2568,0.10643394,1443.1089,0.11214606,False,11820.346,951.5558,False,False,False,30.424545,,1813.5706,1681,16480.44,18.239632,63.86908502146152,,-46.58981642254069,,0.7488612,,-145.75977,,,0,False,,,,,,,,0,False,False,False,369844.12,36.83479,0.14609812,0.16958646,-0.022724971,0.22407949,0.22381136,-0.008174687,False,False,False,False,0.38640594,0.4717424,False,False,61090.05001044569,,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.053544324786,lsst,63.86905928808259,-46.58981697472632,170028485725126711,170028486258851914,0,170028485725126711,15942.763,584.5734,0,0,0,381128.34,586.4946,True,2026021800060,165,0.0,6.772804e-06,5.8258192e-06,6.345514e-13,3040.4602,0.12208977,1925.2399,0.10502433,False,10160.003,964.4863,False,False,False,27.031803,,1719.7472,1681,15198.961,6.956365,63.86905648219364,,-46.5898175457131,,0.8193697,,-121.4553,,,0,False,,,,,,,,0,False,False,False,364920.9,49.469856,0.16058981,0.12555721,-0.026239807,0.22642109,0.20425338,-0.014477409,False,False,False,False,0.4556473,0.4660447,False,False,61090.055322491346,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05440873108,lsst,63.86900656067984,-46.589766729327,170028485725126711,170028486506315872,0,170028485725126711,15594.721,616.20184,0,0,0,433810.84,619.3883,True,2026021800062,125,0.0,2.1315886e-06,2.0473678e-06,4.944804e-14,4035.7827,0.03843519,3475.729,0.036864027,False,15922.527,959.20154,False,False,False,29.117544,,2034.5547,1681,16968.502,2.2748015,63.86903146383527,,-46.589864476278855,,0.61210763,,-121.32071,,,0,False,272525.12,2099.621,0.0,4199.242,0.05106714,170.10425,40100.668,3108,False,False,False,417795.7,29.512197,0.21715695,0.19405968,-0.011568729,0.2793532,0.26786616,-0.0024123674,False,False,False,False,0.34518877,0.45815468,True,True,61090.05639183194,,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.055275032704,lsst,63.86901575886651,-46.589817847594254,170028485725126711,170028486794149964,0,170028485725126711,13716.34,591.7102,0,0,0,400593.38,593.0628,True,2026021800064,162,0.0,1.9445433e-06,2.0202413e-06,-9.7590305e-14,1932.8043,0.03490252,2380.9192,0.03654612,False,10450.757,955.1052,False,False,False,25.898191,,1848.4359,1681,13898.228,2.7748902,63.86911495226663,,-46.58980337674566,,0.4208094,,-35.441788,,,0,False,245234.86,1828.9982,0.0,3657.9963,0.018160962,76.128586,35491.15,2250,False,False,False,386612.84,39.05308,0.19311434,0.20471336,0.0048265792,0.23767835,0.23838644,-0.002139023,False,False,False,False,0.14880571,0.47216213,True,True,61090.05725317245,,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.056141041365,lsst,63.869034282583065,-46.58984118246731,170028485725126711,170028487046332434,0,170028485725126711,20240.637,589.9575,0,0,0,400666.8,588.09357,True,2026021800066,131,0.0,5.843411e-06,5.6560425e-06,9.378817e-13,3910.834,0.10568489,592.8434,0.10124548,False,16745.762,950.32587,False,False,False,34.11913,,1656.3878,1681,18530.463,6.082393,63.86903349457208,,-46.589840139939405,,0.26738086,,-69.79052,,,0,False,,,,,,,,0,False,False,False,379975.3,35.87387,0.17953452,0.17868513,0.0029786704,0.23821579,0.22538437,0.00280752,False,False,False,False,0.25867307,0.48454747,False,False,61090.05814898918,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.057011163546,lsst,63.869034650084934,-46.58982641890299,170028485725126711,170028487314243668,0,170028485725126711,18248.99,569.6763,0,0,0,379588.3,569.3978,True,2026021800068,130,0.0,5.762596e-06,5.4336742e-06,2.511722e-12,2184.5115,0.10571191,2677.47,0.09569968,False,14672.312,939.38257,False,False,False,31.537548,,1859.5273,1681,17295.207,7.160274,63.869035359356396,,-46.58982785683525,,0.8199587,,-81.93303,,,0,False,,,,,,,,0,False,False,False,361081.7,46.861134,0.16542733,0.14433075,0.029473986,0.21662526,0.2041812,0.003807498,False,False,False,False,0.306819,0.48479816,False,False,61090.05890111512,,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05788777735,lsst,63.86902102037176,-46.589855564149,170028485725126711,170028487577960530,0,170028485725126711,16626.395,595.41144,0,0,0,392565.5,595.49316,True,2026021800070,121,0.0,6.7566452e-06,6.5141644e-06,3.558835e-12,315.04364,0.124909565,2659.7808,0.11414902,False,10686.846,962.2838,False,False,False,27.766678,,1834.136,1681,15211.904,21.767141,63.86902239591393,,-46.589852212515105,,0.45200637,,-160.5386,,,0,False,,,,,,,,0,False,False,False,375761.34,43.686935,0.16428767,0.15954204,-0.008461198,0.23945712,0.22148554,-0.0077072955,False,False,False,False,0.40035626,0.47852296,False,False,61090.05972691628,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05877432537,lsst,63.86907917540266,-46.5898226030642,170028485725126711,170028487851114537,0,170028485725126711,17876.701,563.5372,0,0,0,375791.22,563.7591,True,2026021800072,130,0.0,5.8917103e-06,5.832711e-06,8.8186495e-13,2533.8325,0.10697122,1147.4604,0.10406663,False,13953.891,938.06854,False,False,False,31.55924,,1737.3169,1681,16546.703,12.48109,63.869074593723475,,-46.58982268579568,,0.44641823,,-40.363705,,,0,False,,,,,,,,0,False,False,False,357529.4,47.25045,0.14907444,0.16592373,0.0015848931,0.22229606,0.20471972,0.0040028454,False,False,False,False,0.30744645,0.48115847,False,False,61090.06055321405,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
3,61090.05963904271,lsst,63.86908204857884,-46.58983395742407,170028485725126711,170028488119025674,0,170028485725126711,15783.023,624.0302,0,0,0,448123.8,626.4821,True,2026021800074,129,0.0,1.1109673e-05,1.0466202e-05,5.1289677e-11,2021.7043,0.23358256,357.83432,0.1448482,False,17841.412,952.6715,False,False,False,24.736174,,1794.7616,1681,16840.377,14.937982,63.86908398822659,,-46.589830245742796,,1.6798489,,-136.58264,,,0,False,,,,,,,,0,False,False,False,431419.2,34.705467,0.51462585,0.23353858,-0.026829462,0.31741038,0.25726604,0.01264431,False,False,False,False,0.48062763,0.47415844,False,False,61090.06203246866,,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,i
